overlap,k,dim,samples_per_cluster,aspect_r,aspect_mm,radius_mm,min_o_exact,max_o_exact,min_o_lda,max_o_lda,min_o_heuristic,max_o_heuristic,ami_kmeans
0.0995707477446951,30,100,100,8.543662582636612,7.331012211460103,2.9252635236501563,0.08882471165424866,0.10120617004570431,0.09718111229335213,0.10124051110092291,0.14675431978799836,0.25559582143493254,0.30448453881683624
0.0995707477446951,30,100,250,9.100724545491625,3.767010806400632,7.532240879226148,0.08657156359491736,0.10096091794224749,0.09709266161555052,0.10125194277948801,0.16886564547112015,0.24586266121181866,0.2819403707255822
0.0995707477446951,30,500,100,4.686432570871467,4.273019224009209,4.988198393922132,0.09366827896836316,0.10187852351632998,0.0971773471480073,0.10200404844272093,0.13430803133604452,0.16310496047927447,0.17377287297901736
0.0995707477446951,30,500,250,5.564291023850082,8.307368311437205,5.336915873743091,0.09367795108961596,0.1019689949409075,0.09709248140090021,0.10198455398677742,0.1476115975698873,0.25622693853344547,0.15397897957343856
0.12016124560125309,5,10,100,3.4192658888689405,1.076532042465899,7.109858909493879,0.1161404436902631,0.12122553739321651,0.11746343732212239,0.12302811261360636,0.1320443569020333,0.16352379941783846,0.4682401137418984
0.12016124560125309,5,10,250,7.962062005712744,9.36213229541942,5.920311768863896,0.1209546845281173,0.12192512537979328,0.12112968330850205,0.12276616815803032,0.15785313984900107,0.5058359943291635,0.2845632932277257
0.12016124560125309,5,100,100,4.191083860497699,6.840415831988471,5.50872753996854,0.11646835514036225,0.12227411444955782,0.11792698823609582,0.12266168474870787,0.1987600452451721,0.2368644711412391,0.2986516814188091
0.12016124560125309,5,100,250,3.440288292019688,5.96855318504994,8.29259367413725,0.11593497797406949,0.12269313958066475,0.11721186542374773,0.12290115905300958,0.15512894988090675,0.2110137925887563,0.300830588496175
0.12016124560125309,5,500,100,6.009481979299363,4.3661620023854155,3.2908088382210754,0.11658715022308463,0.12264888933908158,0.11768388699699117,0.12280035183790727,0.20510911511220575,0.2550389594863509,0.00011937107501364244
0.12016124560125309,5,500,250,7.567829058446624,7.478202456768476,7.274815213845117,0.11530348719303829,0.12227668752007759,0.1174071800357348,0.12269984771532672,0.32351283268596553,0.3623128647715843,0.13732129402730453
0.12016124560125309,10,10,100,6.164622254715745,3.210394459294509,9.577553683554768,0.11404809793739679,0.12274307407557572,0.11748543609521045,0.12287377868927063,0.22374642114575627,0.4455697538689112,0.4180579475092512
0.12016124560125309,10,10,250,4.8968587703918365,9.341236828123668,2.5885685835084784,0.1172421744561769,0.1230758362445139,0.11734859509589612,0.12307816347080003,0.1343006204660826,0.43982285660027287,0.45036030916288017
0.12016124560125309,10,100,100,7.041612822686828,8.831228189054965,9.909199008031727,0.1158209958683869,0.12289706548041912,0.11724663186083162,0.1229176937324481,0.23315175266135624,0.3061615544232299,0.14509119692647102
0.12016124560125309,10,100,250,5.544367120017505,6.593122442081443,6.538458468349148,0.11601922761970096,0.12291310608608175,0.11732763083092013,0.12296803602161344,0.18843267007044973,0.25903931755404064,0.2630501321689567
0.12016124560125309,10,500,100,3.315509995937709,8.643589165775548,6.096571872172999,0.11481125501604694,0.12225811764534544,0.11715746213203282,0.12316440239949622,0.1560177949126449,0.18610560836606638,0.14202603678990522
0.12016124560125309,10,500,250,9.68882872647724,5.143079033771489,4.360940863348435,0.11703858001328071,0.12135433790242778,0.11732625252208773,0.12270916531582077,0.21426623775932652,0.30392135917000895,0.2617264584540067
0.12016124560125309,30,10,100,2.065663762393276,7.959350972274585,1.8214775386481057,0.11694563311656947,0.12296869696498702,0.11738507915586793,0.12303531117770317,0.1199088529419634,0.16550380470005033,0.5025058013011783
0.12016124560125309,30,10,250,7.117276740809194,8.495175078499544,7.448355319748453,0.1095159956622258,0.1229267326492216,0.1171731780044254,0.12292699367091453,0.1454187074470603,0.5864681145281021,0.5014746310717259
0.12016124560125309,30,100,100,3.1053607109256642,5.544735448415679,5.406368801544058,0.11468250489020093,0.12266469565129245,0.11718874104447452,0.12281239394148247,0.14070028304294802,0.1782639060412059,0.3385350085454297
0.12016124560125309,30,100,250,5.2848094218179575,3.864403526097105,9.83956636960442,0.1098969677474535,0.12310011471944082,0.11715841195686072,0.12310284667091231,0.17744230155737606,0.2531491697070316,0.33544813039204946
0.12016124560125309,30,500,100,2.172555853242998,2.0551004868046694,9.098538575542351,0.11617737874556733,0.12301242299410808,0.11720780426158495,0.12315670687233093,0.12954738864525495,0.14621038860282787,0.09601658033350771
0.12016124560125309,30,500,250,5.767280913388,4.409134393721485,4.120794442265849,0.11164626630002372,0.12294207014955605,0.11723443107176479,0.12305537480447071,0.17492781001533197,0.21190027404297562,0.12803189477042737
0.14500970688164702,5,10,100,5.6904052310516855,2.066609011560364,2.2941858166553266,0.14188132473922876,0.14801475194703229,0.14222662805856623,0.14828850750749867,0.23858722350580885,0.3181510934518146,0.41840219684032925
0.14500970688164702,5,10,250,5.054046312239472,5.246122456304319,3.2773702576281574,0.14242245102137674,0.1468780061656645,0.1451786220874549,0.148384686935632,0.20839034293088687,0.2363450831903584,0.41126562713004444
0.14500970688164702,5,100,100,7.134721667403351,3.2503596329503868,6.271460970290756,0.1401531199613213,0.14603444322469272,0.14185603308789885,0.1482173129082729,0.25445287838852204,0.38331872511868936,0.21025814661201955
0.14500970688164702,5,100,250,9.463959480217634,8.377272103112753,1.8444760574239263,0.14332534070606928,0.14629518426281019,0.14333060804132502,0.1464427166458866,0.30065156034194995,0.4100369405539983,0.15548687073142675
0.14500970688164702,5,500,100,4.63957907464985,1.103683028028206,4.21519631747389,0.1402848192331052,0.1481169828155009,0.14200987301285695,0.14825310172355755,0.18624067591417814,0.19366117467962463,0.14761788399787218
0.14500970688164702,5,500,250,3.595521379054771,5.884689237226706,6.103937074924653,0.14029674439097128,0.14841356997104405,0.14183707352843888,0.14843140821779532,0.2036435934274643,0.2667169803058682,0.145399115295774
0.14500970688164702,10,10,100,7.9781423953154285,8.338759301261842,8.053211649468022,0.14142430033863662,0.1476809623124522,0.14205135807672797,0.14815597609075004,0.26355984999956483,0.3728787058454861,0.3554369100181057
0.14500970688164702,10,10,250,6.581764974099067,4.382200413585455,8.393092619618152,0.14166487631549618,0.1472250828091224,0.14191490750929558,0.14744013955001645,0.23032573973005777,0.4272135679639053,0.369736841173976
0.14500970688164702,10,100,100,9.328173249856665,4.373952447066873,1.1633775714179388,0.14286170507924179,0.14805623018802483,0.14290316514370893,0.1485308458046788,0.19443791824182588,0.3143873788998335,0.12314183302114315
0.14500970688164702,10,100,250,3.592460505270211,5.08364186081465,8.97506417943504,0.14045905616095045,0.14831547182783056,0.14162498089354236,0.14840342981146604,0.18285555405123377,0.2631599394807722,0.26124054444748396
0.14500970688164702,10,500,100,3.203718881040402,1.936520033075111,3.2612776928157183,0.14127588166730165,0.14815544722513385,0.14205263754996644,0.14851158099738626,0.16888855671785308,0.18349476193258152,0.053561175225123124
0.14500970688164702,10,500,250,7.128475257631159,8.804925286966277,4.454356382274996,0.13649234432698298,0.14808384077422265,0.14201922521751786,0.148448739457258,0.25776441744433054,0.31909528292896594,0.2399169187987623
0.14500970688164702,30,10,100,1.9161647646950353,9.998993918942071,6.0018862655245835,0.13702184160615016,0.14850992743856728,0.1414763029725674,0.14858013826133587,0.1469517040088879,0.19928200090174064,0.5205955195821292
0.14500970688164702,30,10,250,5.595324533325728,5.9348643618560715,4.997917750960065,0.1388845137201311,0.1482304780581245,0.14153362542510917,0.14846166823110596,0.18274061887484283,0.46852298934972514,0.48793613061768254
0.14500970688164702,30,100,100,2.837967298713197,4.600386366880044,1.7618428113049869,0.14081545977747179,0.14792162880124216,0.14184959242433925,0.14794317700345339,0.15686690897650823,0.1966046065814646,0.21145681121114326
0.14500970688164702,30,100,250,8.7595772216825,9.817320513604134,5.716812987022351,0.1281442564292523,0.14768613358062233,0.14143878737924886,0.14809375599309593,0.20000605969012963,0.4264105455038667,0.2659659926896772
0.14500970688164702,30,500,100,1.3469024434814205,1.4439622801784988,2.0804223963640087,0.14161422207270014,0.14854625586676118,0.14164561635466955,0.14858207233949994,0.14337862143684088,0.15050694051654223,0.0442186645841615
0.14500970688164702,30,500,250,7.307077044144089,4.001255179614519,9.455937072164405,0.1375937249023036,0.14835929259201097,0.14160459369455403,0.14862646913774502,0.23693917274484866,0.35383061531742577,0.15607421441645225
0.17499664708603788,5,10,100,1.2932819245099574,8.034470648745607,7.78134616382117,0.17072162826440107,0.1787173531543278,0.17088789173906704,0.17912697451215398,0.17773811807871276,0.18352044105774024,0.5338359544851633
0.17499664708603788,5,10,250,6.113506841858025,3.6901821240866823,6.6170987129749514,0.17335789508073596,0.17891028881199533,0.17432626671094198,0.179104834698675,0.3295763150906672,0.4979478569674578,0.29569255798346467
0.17499664708603788,5,100,100,4.913301825146211,6.8977303098132765,8.77151454694281,0.148406581576479,0.29692188545275666,0.1500858175653348,0.2992026991471235,0.29533132736920575,0.3550537902091153,0.1343246713528437
0.17499664708603788,5,100,250,9.941389621372458,2.3618587271924474,8.333508280397034,0.166938025414042,0.17814738424340026,0.17093086476500208,0.17918627965789424,0.3169233877868254,0.3781485094635604,0.24527094096856641
0.17499664708603788,5,500,100,5.2209896333357815,9.599120352468235,8.106302749933395,0.16831988868358194,0.1788741339288129,0.17068546581665966,0.17887708240651,0.27629550415756854,0.30610698354243326,0.1824986839267091
0.17499664708603788,5,500,250,8.861636234689689,9.641163073266213,3.4142564228038195,0.17290108993842956,0.17638528425318412,0.17427367626980783,0.17671347133161852,0.26220083450967735,0.4096138545151633,0.13887969220937238
0.17499664708603788,10,10,100,4.654013365090995,6.797723727149874,7.209351218744655,0.16936118304416148,0.17865008106434432,0.1706492246222262,0.1791089677493094,0.18831258595742195,0.48726615837677256,0.36543343384730503
0.17499664708603788,10,10,250,5.637192000861972,8.429734673963093,1.5901888873408696,0.17150009075381267,0.17761327498106705,0.17322716691156748,0.17890011429552688,0.2203791027625277,0.33323071409838434,0.3893827458557991
0.17499664708603788,10,100,100,8.912861512290469,9.88157546313069,5.283574868414994,0.1692489217896045,0.1788610513814839,0.17086156090242044,0.17886117128675494,0.30270289691247365,0.4138606500816644,0.22611030172643165
0.17499664708603788,10,100,250,3.3256159949971384,9.70306466790746,9.904159833939786,0.1694780014590247,0.17762382133507137,0.1710993449588205,0.17899649394785833,0.18381911762656689,0.29421609476907506,0.2374004069735165
0.17499664708603788,10,500,100,3.391830890423158,1.2802028102867105,9.835029914871555,0.1690142825039278,0.17762089395891412,0.1708816929282495,0.17920136495823202,0.21404839012107346,0.23748841684351163,0.14455890806759963
0.17499664708603788,10,500,250,4.821295542431381,2.473980657661879,9.586865951570957,0.16834690195853863,0.17887892834919494,0.17066355603577765,0.17915735817672318,0.22692412707891974,0.27951865681903154,0.1127731277557133
0.17499664708603788,30,10,100,8.246138777198457,8.624116650257974,7.692909058525965,0.16608528273996837,0.1791213809646277,0.17065855030071253,0.17935650063441422,0.21800644100850963,0.5462857281202855,0.4015642985283957
0.17499664708603788,30,10,250,1.862289505399604,5.953941487361451,4.76052327783043,0.16862804868716808,0.179037372866111,0.17077076838593785,0.17909691358026292,0.17441774963841628,0.20861762175922083,0.5204075806883286
0.17499664708603788,30,100,100,1.5359329598632292,2.226648766945604,3.834456802693016,0.17047424481399087,0.17900702456221396,0.17065216512118297,0.17901246246446867,0.1736556137966403,0.1842827875513955,0.19905202596447305
0.17499664708603788,30,100,250,1.1935677004204763,8.54181488732,4.820992188217647,0.17059473221000276,0.17910196021903801,0.17062260825711384,0.1792264026978554,0.17225120800283023,0.1815446509671319,0.3230162165837199
0.17499664708603788,30,500,100,1.6875492528347502,9.714885421061572,6.524562884212157,0.16977706500544576,0.17892510310948628,0.17064668624756574,0.17922642680103795,0.17582797523549676,0.2006796977456622,0.13704345920771957
0.17499664708603788,30,500,250,9.323358630232097,2.4869812194118417,8.98268428016776,0.159638176453468,0.1791907589054511,0.170627764232675,0.17920218816264,0.26472531599244453,0.35976933331353966,0.18412341334809118
0.21118466583998835,5,10,100,5.307847043083147,7.12305272737928,1.7075721080481292,0.20372019824157683,0.21359972751313916,0.20684386151789358,0.2144479795012113,0.25944796300081396,0.3230430098164143,0.3196954410258067
0.21118466583998835,5,10,250,6.362569651673949,6.427584488701295,5.500677609737417,0.20300423930828915,0.21185776103585763,0.2078765635258395,0.2159155716865626,0.36817039234181226,0.6509928985546565,0.3266320191957182
0.21118466583998835,5,100,100,8.371926778428675,3.59618019628729,2.2225935046265386,0.2058251082349989,0.21485153897181486,0.20596902170351306,0.21485155100955877,0.35942993430800874,0.3785605065124713,0.17683719956142996
0.21118466583998835,5,100,250,5.022009186937034,3.2045554399086247,1.0779779616525653,0.20601447121920513,0.21403469191218116,0.20602637000097523,0.2140576513210264,0.24594449119401451,0.27354604671253435,0.07074726774606623
0.21118466583998835,5,500,100,7.269154835378753,5.054974005168571,4.108515945645504,0.20683589692382975,0.21607462108969733,0.20695242415015347,0.21607472009252238,0.29064226414410843,0.35623191849333025,0.2010873717585008
0.21118466583998835,5,500,250,3.5848139857822785,5.125919747657212,8.496094973639886,0.20439048663027304,0.21591479464744268,0.2066337978530044,0.21607792549262994,0.27441127520065733,0.32553973688428584,0.21839511581145976
0.21118466583998835,10,10,100,9.847468358650932,2.581716390288647,9.878747317171134,0.18903923963153213,0.2162900078234118,0.20653858167537997,0.21630103156674352,0.2873237154723576,0.4661674877612507,0.3819326794958857
0.21118466583998835,10,10,250,2.78155250147197,2.4564503565266005,1.9220681816021872,0.20465691983960443,0.21569516438222358,0.20650221848720918,0.21593465241939525,0.22319787540425606,0.25252862673233123,0.31149632280830997
0.21118466583998835,10,100,100,3.0336550821476713,3.8229693495314625,8.478476709003122,0.20465246424810735,0.2151678925727376,0.20597039175520004,0.2160013459007477,0.23245812626110052,0.3233210725785023,0.19957634761635923
0.21118466583998835,10,100,250,2.666935770511601,2.1739514851014805,4.503981393563838,0.20550441642989625,0.21505023345068652,0.20590848529630978,0.21622117777316507,0.22835494059197936,0.252373404175531,0.27273008072169036
0.21118466583998835,10,500,100,9.683717287132946,9.033309563389789,7.093970172940102,0.20642914548995694,0.21463235074529763,0.20648825044497787,0.21482974137040411,0.36335052228343145,0.5022402247076012,0.10471464088871121
0.21118466583998835,10,500,250,2.1805895830823303,3.8097434502678804,7.218546486819544,0.20522854882865849,0.21636946915924904,0.20608855820623906,0.2164331404897597,0.227356643909832,0.23570916656484364,0.12845531426386594
0.21118466583998835,30,10,100,1.6734223112629514,1.2246970686206828,6.572292840413136,0.2049066281010643,0.2163269425017904,0.2061001776483693,0.216327341110238,0.20974366238015518,0.22975719754101398,0.4466239754539533
0.21118466583998835,30,10,250,3.369606904479922,7.117067130172899,5.374816102904677,0.19579933717802067,0.21630297157636713,0.20599348093731473,0.2164137506053807,0.2154422926228836,0.36485243385207666,0.45411582840019254
0.21118466583998835,30,100,100,5.12060818276747,4.550683045717599,3.7190107707032003,0.20132407892883775,0.21496454659602438,0.20591292164644392,0.21499867372359827,0.2506167801739565,0.3348701455288887,0.14177063300699994
0.21118466583998835,30,100,250,8.975200840321936,4.241825472224038,3.792753450252996,0.19994464463733297,0.2157906707531283,0.2059149952650643,0.21634856250659018,0.28835780500081865,0.4232488030243493,0.25735788968090884
0.21118466583998835,30,500,100,2.7208825447211957,5.83878346772613,3.1260793017128785,0.20395069713646885,0.21569572342622134,0.20591389017934603,0.21601830837380875,0.22510399469113307,0.26579423713457384,0.048508805436062785
0.21118466583998835,30,500,250,1.1031374954109032,4.786960498966768,3.3737437703509356,0.20602176334564892,0.21594619892118105,0.20603874856644544,0.21594803232163606,0.20640075621851395,0.21630560560052725,0.1278451408590069
0.2548561005515738,5,10,100,7.769252581460274,3.218595238255943,3.3826838615662376,0.2477489526358747,0.26105231507379645,0.24861008228671122,0.2611994393431143,0.3623242476898776,0.3671573870864404,0.2952041781123246
0.2548561005515738,5,10,250,7.608415280372663,9.1695556334488,1.7151115268102468,0.24633758922152005,0.2589751450182942,0.2504529147830832,0.25899423194813465,0.40946414917602336,0.5207278664184509,0.21559953430391615
0.2548561005515738,5,100,100,7.934600767242766,2.0537689680296856,3.521343884424534,0.24692779042753443,0.25966124376291133,0.25005931222331546,0.2605767051487624,0.349971666849354,0.4113752977815057,0.19763078269636195
0.2548561005515738,5,100,250,3.4038070409295917,7.7974518950906795,3.1281268665427224,0.24908612796502094,0.2584773186142597,0.24947048734809085,0.2585710355117259,0.27471310425844164,0.31780571225540744,0.2797440993735859
0.2548561005515738,5,500,100,7.67312112799864,8.831954906576716,3.3031232349928747,0.25039941472981075,0.2609398614412961,0.25042031224025374,0.2610230446700188,0.47799001948477904,0.5261633029442563,0.2241379908564161
0.2548561005515738,5,500,250,7.836238340973214,5.3412811826507385,7.2778470953612535,0.24969772807607238,0.260217080184598,0.25299193263537223,0.2602235617447608,0.40984537930451825,0.42700931649702767,0.11625672788796661
0.2548561005515738,10,10,100,9.238499354970683,1.9682509067407288,9.086247988026804,0.24217064935049315,0.2609949664174982,0.24932939210643568,0.26099543577699236,0.34270105302703024,0.4735100868663158,0.3071367584172289
0.2548561005515738,10,10,250,5.892333095490115,9.270440606031231,5.625957271872242,0.24249045802951796,0.26009901820955683,0.24876878989148032,0.2611998582424968,0.3539556148964902,0.585276961149011,0.33540979809166754
0.2548561005515738,10,100,100,2.6447596603602244,3.4702592339994593,9.603723696547585,0.24685954023992496,0.2610542828704614,0.2487238801012357,0.26115064243956176,0.2792218090803331,0.34352917706797026,0.2748620528161536
0.2548561005515738,10,100,250,8.359666882614427,5.879491925470835,6.396705308321968,0.24683209014036867,0.26074372891236175,0.24960459220452424,0.26076606792042223,0.37104072942186184,0.5043120795395601,0.2469907357092774
0.2548561005515738,10,500,100,6.99269314004331,4.946537497863235,5.838859965331633,0.24764225528205808,0.2600192255171587,0.24905952018587407,0.2602447973664308,0.4038243409952673,0.49776980550717775,0.0634990609634011
0.2548561005515738,10,500,250,2.3465780210777436,8.015745749316292,6.335670442300814,0.2473410218828196,0.26079530549623486,0.2484863583498551,0.26096408388923864,0.2730764862811468,0.2950241619019949,0.12881543773904053
0.2548561005515738,30,10,100,8.501091617149754,4.33217537418298,2.7338454809103236,0.24720410594365783,0.260280648122976,0.24913710798620636,0.2610801939462355,0.31815988381777704,0.5078677825655735,0.3347049910282227
0.2548561005515738,30,10,250,4.647781597911875,9.821094783698918,8.975668888095893,0.2429998667940314,0.26033419035217564,0.24856624883599432,0.2609865978496275,0.26257992182158985,0.4761713462604633,0.3820581670550756
0.2548561005515738,30,100,100,6.129322610731422,4.606893759086185,1.1467497121359416,0.24055857074979414,0.2609168481876658,0.2486705914629932,0.26096367953387967,0.2870428376884522,0.3963639686124154,0.10531162935204705
0.2548561005515738,30,100,250,4.002949175794894,3.63848409711388,6.678302076555341,0.24467044592954013,0.2608439241670968,0.2485199157105682,0.260916507492984,0.29635309079741345,0.375217291293072,0.2591744825186516
0.2548561005515738,30,500,100,8.37957278836204,8.466361101480004,4.947939794340039,0.24089712135452812,0.26098276933527953,0.24883866076394434,0.2609882620507771,0.37720147658640224,0.5060918007897024,0.12772785216968682
0.2548561005515738,30,500,250,6.51833134673016,8.182438931036913,3.1308933014727565,0.2447239095981839,0.2593200143354184,0.2485343921187022,0.2599966230169839,0.3281957362016783,0.4084499582694501,0.12812855758034333
0.3075584665676761,5,10,100,1.3984920366034286,3.1374219905442295,9.831190885173278,0.3050475903288363,0.3146909164501994,0.3050577444624283,0.31516173500985767,0.3071542342467857,0.3233749807686115,0.3442096286058364
0.3075584665676761,5,10,250,8.672291689047544,1.346317313516559,1.2984433963263458,0.2957455358686152,0.3042995150825436,0.299895296550833,0.3114452025889811,0.4346889162723011,0.4854873577518841,0.19426357179350057
0.3075584665676761,5,100,100,8.53989048419594,7.096366029452139,1.982363010216564,0.3022324231003488,0.30960221899928175,0.3023759109349182,0.3108687943376456,0.4638411279384427,0.5032244968495507,0.15502425795242136
0.3075584665676761,5,100,250,4.481226940452924,6.74776227050661,3.2819589738449695,0.3003467869773928,0.31156133165814537,0.3015654184912415,0.31210811532906946,0.3601006930280932,0.39493392837552,0.17981112672599087
0.3075584665676761,5,500,100,2.558247570557591,4.686129501452125,9.842596435799413,0.2994421581728228,0.3143629653731299,0.30042117913026756,0.3150125024965278,0.34998689021429064,0.3562811836994102,0.00011937107501364244
0.3075584665676761,5,500,250,1.0389491528006627,1.711357492269249,7.678873305785698,0.3002704553666926,0.3150636159943925,0.30027165855839044,0.3150662466730392,0.30033754981407323,0.3151077231011885,0.16658829007558176
0.3075584665676761,10,10,100,1.634782448388168,2.7732602604464116,4.122664427435351,0.2995469145956693,0.31490247324075016,0.30041637494236384,0.3151263343999058,0.31112354917271823,0.3398595006873646,0.3069810198407993
0.3075584665676761,10,10,250,5.950785656538071,9.391025476306853,6.981976909633174,0.2957658487480841,0.314464033936279,0.3009152652587428,0.3146790787085483,0.44288308272930443,0.5996235276285586,0.35461244664652763
0.3075584665676761,10,100,100,7.371867611705539,5.604252027921699,8.722375227035112,0.2971229498512262,0.31509006150937213,0.3000945669122288,0.3151431374982727,0.43359531452501154,0.5039101888747586,0.19840114176194312
0.3075584665676761,10,100,250,1.6161350184518088,4.040834722464876,1.3132882385011144,0.3005733779360802,0.3145130800117304,0.3005774019009235,0.31451341536504573,0.30501826802483833,0.3216081398611148,0.09335738715192546
0.3075584665676761,10,500,100,6.212535712396248,2.7608354710517435,3.0228767591076773,0.2963804983531588,0.31474139100357545,0.29991405015511985,0.31478979004864893,0.38710471014852343,0.43320121620816066,0.045223783970628546
0.3075584665676761,10,500,250,8.268798944677318,3.4209253735866754,6.965066145589613,0.2953481084569387,0.31460577343795415,0.29993018241717095,0.31491107960129905,0.43478652748236146,0.5015952358848486,0.19482874596135244
0.3075584665676761,30,10,100,1.216174069008953,2.6699205148637755,6.636598870786716,0.29967061214158885,0.3152357396447276,0.2998779217284615,0.3152358826640871,0.3006529362244845,0.32013581120889123,0.38609246823870325
0.3075584665676761,30,10,250,5.648974592483129,4.267251847237435,5.003029263639395,0.2949923184198253,0.3149297978806125,0.29999911493237996,0.3151522941912237,0.3324862315103285,0.6064645171917731,0.32270674131656224
0.3075584665676761,30,100,100,5.026445492387862,2.7767637226301765,2.7263220388339233,0.29470435404025963,0.3150608150083678,0.3001006812543705,0.3151079743501781,0.3377911692095035,0.3989913482631544,0.0943433085135562
0.3075584665676761,30,100,250,5.3664817804508855,1.9169662105059455,5.307053540594603,0.2939951377125396,0.31469454910447503,0.3000378852728136,0.3147608871148895,0.3431744928426306,0.4264582494214997,0.14033653719466854
0.3075584665676761,30,500,100,9.194015056629173,7.389992763588794,7.02425069662468,0.29066677832330123,0.3147822775762652,0.29993726023181777,0.31485149498978204,0.4442971225473298,0.5310154391800628,0.05881333721113635
0.3075584665676761,30,500,250,1.5721565659047931,5.328431379072426,1.5572566157184167,0.30018208669730306,0.31513246853977295,0.30018477969014024,0.31513477865713235,0.3060625812947859,0.3214013358020349,0.010367507399730275
0.3711592940201882,5,10,100,4.656682833067905,3.9493926317309467,7.283118897011333,0.3596509352930277,0.37781893647179166,0.36270957517744185,0.38013680671281813,0.5082412253762572,0.5403256544483901,0.395380795318933
0.3711592940201882,5,10,250,2.220829081465309,8.836340648120473,3.98989387725759,0.3632405409416224,0.3793905949733549,0.36348286970901333,0.3800979353981351,0.38577336892102876,0.4123104873920169,0.32236095591199015
0.3711592940201882,5,100,100,8.698300424012956,3.516182082867019,9.851722902175467,0.35990665699578495,0.3797018995553594,0.36361619500946785,0.3801909361015232,0.5600419482502592,0.6408859885312226,0.2709249120463972
0.3711592940201882,5,100,250,7.350503000443872,1.5185866851667051,6.327640244709669,0.3575871414594203,0.3794804479310039,0.3622539616960734,0.37980882547755,0.4729117365847313,0.509718433021614,0.19290513837567716
0.3711592940201882,5,500,100,2.38903108948499,2.026915254244929,1.381089163947819,0.36218932217018684,0.3788376811969463,0.36227169560788,0.378857401096645,0.3776165068449404,0.3984531654582193,0.005812387020202411
0.3711592940201882,5,500,250,5.605598061961541,7.853844299868462,1.0783475437110155,0.36454622932345293,0.37786330733630047,0.3650090200258824,0.3778989724802648,0.407194516498665,0.45916521653079556,0.035513527782954295
0.3711592940201882,10,10,100,2.6620395710401845,5.702177861858779,4.285325743572802,0.3580006112474745,0.37901164510446717,0.3619531846728976,0.37970241258085746,0.39488117055640704,0.5083164771212174,0.2735033804447306
0.3711592940201882,10,10,250,8.994121236829518,3.943811721821599,1.814470606867641,0.3609315784219258,0.37949105039024356,0.3637877842307278,0.3798398433326655,0.43449178759166984,0.5822088549457556,0.2657850179911969
0.3711592940201882,10,100,100,9.571034131255178,8.568349942767505,7.760900752319964,0.3589890125846138,0.37989477489422585,0.3624667123140348,0.3802216414339201,0.5699530106255013,0.699167427405631,0.15552515872657377
0.3711592940201882,10,100,250,7.541635548036678,6.0717901162721635,4.84190627196276,0.35718554730585006,0.38003692018326785,0.3632134687957538,0.38004294246275494,0.503677436005256,0.5820160646698385,0.21354284278254718
0.3711592940201882,10,500,100,9.6690736008588,8.826586439905405,7.6724035690378845,0.36067924719507527,0.37916835795015746,0.3630448989237838,0.3793819156670506,0.6181815333832836,0.6834661477264359,0.15976558621745793
0.3711592940201882,10,500,250,4.341075280762199,3.6247028303453597,7.288753689526941,0.35939615037703465,0.37989708217199425,0.3623193651312686,0.38016056821360955,0.4462914629549408,0.4898841399525764,0.17289769915270692
0.3711592940201882,30,10,100,4.284527157372219,5.635406025705835,2.7786697647887113,0.3536634458223227,0.37837604999047825,0.3619448689344349,0.3797721946188912,0.3892323498954613,0.5117454712336647,0.29819785273151245
0.3711592940201882,30,10,250,7.692392838629206,3.0968216458911533,1.5459507755722788,0.35768788504948623,0.3789604617325386,0.36192685108023026,0.379351857749501,0.40611853066056347,0.5887069868847252,0.2780165044635332
0.3711592940201882,30,100,100,1.4957139710241136,7.473315608475469,6.618058310870232,0.361704410410582,0.38003621235357965,0.36197250622504185,0.38033419328004037,0.3662247084334389,0.3915891431288654,0.11945362792681184
0.3711592940201882,30,100,250,8.838383002853455,1.2337333629490805,8.7651104543883,0.35744096127822855,0.3789429280313712,0.36189361651265095,0.3800346139480797,0.47006630206410094,0.5394297000628632,0.12003976527894535
0.3711592940201882,30,500,100,7.701971003918011,5.48914257711434,5.929732634684729,0.35982996434881453,0.38008312174282644,0.3620060131153311,0.38011867966265944,0.44773980735649443,0.5344063578783103,0.1272471210456276
0.3711592940201882,30,500,250,4.425914726234102,4.309233698106674,9.613864276228934,0.3593248679219676,0.3794544667836255,0.36197000924798606,0.38020615501398725,0.415005152413344,0.49608877660633954,0.10242075338530658
0.447912304528452,5,10,100,5.209683973205653,6.453397037379174,9.018111830573494,0.43155296473711124,0.45763665126055164,0.4369871883149732,0.45878301130985255,0.5351676284416231,0.6016779412319517,0.26574971243083595
0.447912304528452,5,10,250,5.792177938114091,2.5097452645423037,3.931470467193158,0.4439852071606256,0.4587655329257503,0.44407038253600506,0.45878165268630955,0.5223086178925982,0.6052190090741205,0.2699666351940073
0.447912304528452,5,100,100,2.494897929737224,8.790876864921524,4.108809255919534,0.4352225465901536,0.45855479404190924,0.43681959375478163,0.4586835973651757,0.4922921322338891,0.49889800993878186,0.10427460346195905
0.447912304528452,5,100,250,7.546313884037027,4.0609828046885115,5.015307351301667,0.4382789638043971,0.4581972149992868,0.43880053771546157,0.4583151921706312,0.5627562115003146,0.6227749314047428,0.2987420544250564
0.447912304528452,5,500,100,2.7824452271997338,4.750606467060537,2.376391645227679,0.4367299981388819,0.4568301676874469,0.4382001049191362,0.4570750260936485,0.4654285301842387,0.49937641248334796,0.06123566487389284
